filename,Rim_incl_sin_mean,rim.out.prot.length,rim.inn.prot.length,trapez.perC,block.perC,form.factor,aspect.ratio,roundness,Rim_HorizCut.Out_WT,Rim_mean.WT,Rim_median.WT,Rim_sd.WT,Rim_min.WT,Rim_max.WT,RimWT_margin,Rim_Diam_extra_half,Rim_extent.1,Rim_curl,Rim_elongation.min,Rim_elongation.max,Rim_elongation.avg,Rim_radius.ratio,Rim_eccentricity,Rim_incl_sin_min,Rim_incl_sin_max,Rim_bottom_width_scaled,Rim_lip_width_scaled,Rim_HorizCut.Out_Width,Rim_HorizCut.Out_Cont,rim.out.diff.length,rim.inn.diff.length,sherd_height,sherd_rim.diameter,sherd_rim.diameter.check,is.full.profile,Rim_HorizCut.Inn_WT,Rim_HorizCut.Inn_Width,Rim_HorizCut.Inn_Cont,Rim_incl_min_sign,Rim_incl_max_sign,Rim_incl_mean_sign,sherd_listlines.inn.length,sherd_listlines.inn,sherd_listlines.out.length,sherd_listlines.out,Rim_mass.centre.x,Rim_mass.centre.y,Rim_majoraxis,Rim_WT.mean.norm,Rim_WT.med.norm,Rim_WT.var.norm,Rim_WT.skew.norm,Rim_WT.kurt.norm,Rim_WT.BotMed.norm,Below.Rim_incl_sin_min,Below.Rim_incl_sin_max,Below.Rim_incl_sin_mean,Below.Rim_incl_min_sign,Below.Rim_incl_max_sign,Below.Rim_incl_mean_sign,rim.out.prot.length.2,rim.inn.prot.length.2,rim.out.max.diff.length,rim.inn.max.diff.length,pixel_scale,pixel_scale_alt,pixel_scale_check,Rim_periph.O.length.exclB,Rim_periph.O.length.inclB,TV,Type,Rim_height_manual,filewd,set,Site,Year,ContextCompare,inERlist
SADR021208.jpg,0.892857143,0.203954254,0,99.5,75.81,0.905016065,2.619170075,0.408485263,9,16.30769231,17,4.027597108,8,22,9,11,0.742608696,2.52,3.125,1.136363636,1.533018868,2.75,0.837633931,0.961538462,0.78125,79,32,1,no discontinuities,5,19,153,582,known,FALSE,1,1,no discontinuities,-1,-1,-1,0,,3,4;5;153,12.52693208,12.4028103,12.4028103,0.577142857,0.642857143,0.079047619,-0.435033633,-0.917382792,14,0.925925926,0.833333333,0.862068966,-1,-1,-1,0.571071912,0.457360064,5,19,180,178,1.333333333,63,85,1B150,1B15,25,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/Eliane_Phase1and2/Phase-2_Eliane_26082020,EarlyRoman,L,1994,SA-1994-L-00134,TRUE
SADR021282.jpg,0.944444444,1.871348585,0,103.53,86.27,1.010796832,1.849389004,0.564732132,12,15.66666667,16.5,2.869720216,9,19,12,12,0.823529412,2.823529412,1.888888889,0.894736842,1.085106383,2.111111111,0.607822258,0.944444444,0.85,101,56,1,no discontinuities,-1,9,169,402,known,TRUE,1,1,no discontinuities,1,-1,-1,2,1;39,4,1;30;31;169,10.26071429,9.232142857,9.232142857,0.647058824,0.7,0.080147059,-0.779850786,-0.550367651,14.28571429,0.944444444,0.944444444,0.944444444,-1,-1,-1,1.185187437,0.599208182,2,9,180,178,1.333333333,48,67,1B150,1B15,17,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/Eliane_Phase1and2/Phase-2_Eliane_26082020,EarlyRoman,L,1994,SA-1994-L-00055,TRUE
SADR021398.jpg,0.928571429,2.213594362,2.574409875,111.97,95.97,0.971086956,2.192085731,0.589445336,8,19.71428571,20,1.938618518,15,22,18,17,0.899665552,3.461538462,0.866666667,0.590909091,0.65942029,1.466666667,0.803725383,0.928571429,0.928571429,147,116,1,no discontinuities,-4,1,176,704,known,TRUE,2,1,no discontinuities,1,-1,1,4,1;8;8;166,5,1;10;16;17;176,12.82156134,7.750929368,7.750929368,0.67032967,0.714285714,0.082940869,-0.906990516,-0.153114171,22.4,0.928571429,0.928571429,0.928571429,-1,-1,-1,2.213594362,2.574409875,4,3,180,178,1.333333333,45,65,1B150,1B15,13,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,TSW2,2000,SA-2000-TSW2-00008,TRUE
SADR021423.jpg,0.956521739,2.5478258,0.274721128,108.75,86.36,0.979779397,1.674091326,0.680314204,12,15.04347826,17,2.930688111,7,18,21,10,0.837320574,2.545454545,3.142857143,1.222222222,1.462427746,2.571428571,0.610596572,0.956521739,0.956521739,76,34,1,no discontinuities,-5,6,228,472,known,TRUE,2,1,no discontinuities,1,-1,-1,1,1,4,1;14;29;228,10.58857143,11.49428571,11.49428571,0.719008264,0.818181818,0.070766699,-1.220769271,0.554961032,9.777777778,0.956521739,0.956521739,0.956521739,-1,-1,-1,0.231620527,0.274721128,5,6,180,178,1.333333333,56,74,1B150,1B15,22,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,TSW2,2000,SA-2000-TSW2-00013,TRUE
SADR021441.jpg,0.965517241,2.002981862,2.784424561,108.62,92.65,0.919350388,1.901397641,0.617683351,12,16.20689655,17,2.440423124,9,18,13,12,0.902255639,2.5,3.111111111,1.555555556,1.727659574,2,0.758622105,0.965517241,0.965517241,60,33,1,no discontinuities,-5,4,172,718,known,FALSE,20,1,no discontinuities,1,-1,1,1,145,1,172,11.29583333,14.52083333,14.52083333,0.793650794,0.888888889,0.074727285,-1.352910355,0.835169591,11.25,0.965517241,0.965517241,0.965517241,-1,-1,-1,2.002981862,1.612035272,5,4,180,178,1.333333333,70,88,1B150,1B15,28,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,TSW2,2000,SA-2000-TSW2-00001,TRUE
SADR021525.jpg,0.967741935,3.3815414,2.860368895,112.87,86.67,0.974435432,1.762777736,0.552666255,8,24.48387097,26,4.870803957,12,29,16,15,0.844444444,2.566666667,2.5,1.034482759,1.225296443,2.416666667,0.68233758,0.882352941,0.967741935,89,39,1,no discontinuities,-16,1,86,692,known,FALSE,5,1,no discontinuities,1,-1,1,0,,1,86,18.97368421,14.97368421,14.97368421,0.725490196,0.823529412,0.082408623,-0.97504246,-0.152227935,15.78571429,0.967741935,0.967741935,0.967741935,-1,-1,-1,3.3815414,0.241235931,16,3,180,178,1.333333333,77,106,1B150,1B15,30,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,N,1992,SA-1992-N-00537,TRUE
SADR021628.jpg,0.965517241,1.041943067,4.442977948,114.29,86.96,0.984523421,1.715998577,0.618128191,4,20.31034483,22,4.343331903,9,24,39,12,0.847142857,2.5,3.111111111,1.166666667,1.37860781,2.666666667,0.591265892,0.933333333,0.965517241,81,33,1,no discontinuities,-10,5,139,838,known,FALSE,15,1,no discontinuities,1,-1,1,0,,1,139,15.73187184,14.02529511,14.02529511,0.745238095,0.866666667,0.08462669,-1.116971889,0.067939844,11.53846154,0.965517241,0.965517241,0.965517241,1,1,1,1.840766086,2.439996086,10,6,180,178,1.333333333,70,94,1B150,1B15,28,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,SS1,2005,SA-2005-SS1-00068,TRUE
SADR021655.jpg,0.942857143,0,7.163087245,119.88,91.02,1.029079947,2.036335695,0.510963419,1,24.85294118,26,3.774976243,13,28,27,16,0.890282132,2.545454545,2.538461538,1.178571429,1.327810651,2.153846154,0.773406946,0.868421053,0.970588235,71,39,1,no discontinuities,-18,-5,111,780,known,FALSE,3,1,no discontinuities,1,1,1,0,,1,111,21.05164319,17.092723,17.092723,0.787878788,0.866666667,0.065126263,-1.693096148,1.910309104,16.15384615,0.970588235,0.916666667,0.942857143,1,1,1,2.342359256,6.946959612,18,11,180,178,1.333333333,84,110,1B150,1B15,33,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,N,1992,SA-1992-N-00562,TRUE
SADR021656.jpg,0.972222222,3.096293061,4.170848014,114.11,91.29,0.902831708,2.072195522,0.574913143,11,18.75,20,2.453859933,10,21,11,13,0.896103896,2.428571429,3.5,1.666666667,1.866666667,2.1,0.800641618,0.972222222,0.972222222,54,29,1,no discontinuities,-4,6,147,656,known,FALSE,13,2,discontinuities,1,-1,-1,0,,1,147,12.54057971,18.13333333,18.13333333,0.792207792,0.909090909,0.050836864,-2.041172683,3.517791739,12.1,0.945945946,0.945945946,0.945945946,-1,-1,-1,3.096293061,3.12813601,5,6,180,178,1.333333333,85,105,1B150,1B15,35,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,N,1992,SA-1992-N-00562,TRUE
SADR021658.jpg,0.975609756,5.245972857,0.496750701,115.75,89.04,0.899630594,1.911828405,0.598628063,23,23.58536585,25,3.80772642,11,27,23,14,0.875,2.4,3.636363636,1.481481481,1.695966908,2.454545455,0.755866139,0.975609756,0.952380952,62,27,1,no discontinuities,-6,10,195,893,known,FALSE,3,1,no discontinuities,1,-1,-1,0,,1,195,14.81020408,19.9622449,19.9622449,0.78125,0.875,0.056891026,-1.501864786,1.701914109,13.71428571,0.952380952,0.952380952,0.952380952,-1,-1,-1,2.356886356,1.266714286,7,10,180,178,1.333333333,96,123,1B150,1B15,40,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,N,1992,SA-1992-N-00562,TRUE
SADR021663.jpg,0.976190476,4.387676964,0.496138938,109.89,94.19,0.844139854,2.339274111,0.554480223,13,20.30952381,21,1.689105626,13,22,13,16,0.925768823,2.43902439,3.153846154,1.863636364,2.018757327,1.692307692,0.845107251,0.976190476,0.976190476,48,31,1,no discontinuities,-3,5,226,834,known,FALSE,5,1,no discontinuities,1,-1,-1,0,,1,226,13.16609393,21.43757159,21.43757159,0.810298103,0.888888889,0.035953026,-2.803865741,7.861382144,15.75,0.953488372,0.953488372,0.953488372,-1,-1,-1,1.296359103,0.496138938,5,5,180,178,1.333333333,100,121,1B150,1B15,41,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,N,1992,SA-1992-N-00562,TRUE
SADR021664.jpg,0.974358974,3.841707805,2.020396719,111.92,95.13,0.855026876,2.101079533,0.547265772,25,19.53846154,21,2.393479672,12,21,30,14,0.931818182,2.421052632,3.166666667,1.80952381,1.94488189,1.75,0.823117983,0.974358974,0.974358974,50,31,1,no discontinuities,-6,3,149,1010,known,FALSE,26,1,no discontinuities,1,-1,1,0,,1,149,12.74454429,19.46854942,19.46854942,0.833333333,1,0.071905239,-1.499617825,1.27393228,13,0.974358974,0.95,0.974358974,-1,-1,-1,3.841707805,1.93958085,6,3,180,178,1.333333333,92,113,1B150,1B15,38,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,N,1992,SA-1992-N-00562,TRUE
SADR021666.jpg,0.975609756,2.729272152,0.496750701,109.58,85.76,0.847508732,2.206586587,0.512907944,15,20.24390244,21,3.652262914,10,24,15,13,0.846,2.375,4,1.666666667,1.975903614,2.4,0.82168722,0.975609756,0.952380952,55,25,1,no discontinuities,-4,10,173,954,known,FALSE,3,1,no discontinuities,1,-1,-1,0,,2,172;173,13.47044917,19.67021277,19.67021277,0.725,0.785714286,0.067909471,-1.059372671,0.463554684,14,0.975609756,0.909090909,0.952380952,-1,-1,-1,1.708983497,0.769963586,5,10,180,178,1.333333333,95,119,1B150,1B15,40,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,N,1992,SA-1992-N-00562,TRUE
SADR021670.jpg,0.96875,1.032763947,6.08276253,121.51,87.48,1.018279919,1.768422251,0.624114741,4,22.1875,24.5,4.828928286,9,26,21,12,0.855436081,2.451612903,3.444444444,1.192307692,1.397183099,2.888888889,0.586510058,0.939393939,0.96875,77,30,1,no discontinuities,-11,5,134,605,unknown,FALSE,11,1,no discontinuities,1,-1,1,0,,1,134,17.04469274,15.37150838,15.37150838,0.770398482,0.882352941,0.082434796,-1.211882364,0.334545737,11.33333333,0.96875,0.96875,0.96875,1,1,1,2.253303158,4.931969619,11,8,180,178,1.333333333,76,101,1B150,1B15,31,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,N,1992,SA-1992-N-00562,TRUE
SADR021680.jpg,0.972972973,2.353393622,4.27873429,124.14,90,0.922458484,2.1580852,0.556199887,5,18.51351351,19,2.218878866,11,21,5,14,0.890151515,2.444444444,3.272727273,1.714285714,1.944525547,1.909090909,0.828520124,0.972972973,0.972972973,46,30,1,no discontinuities,-7,-2,155,550,unknown,FALSE,9,1,no discontinuities,1,1,1,0,,1,155,13.43971631,19.25248227,19.25248227,0.758333333,0.8,0.048785714,-1.492470675,2.538081517,15,0.972972973,0.947368421,0.972972973,-1,-1,-1,3.726206568,4.621033034,8,6,180,178,1.333333333,88,104,1B150,1B15,36,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,N,1992,SA-1992-N-00562,TRUE
SADR021802.jpg,0.975,2,0.647375358,106.11,76.64,0.736662055,3.25454456,0.381125966,21,14.45,15,3.403994637,6,19,21,8,0.766666667,2.256410256,6.5,2.052631579,2.698961938,3.166666667,0.907848155,1,0.928571429,45,16,1,no discontinuities,0,13,101,714,known,FALSE,3,1,no discontinuities,0,-1,-1,0,,1,101,10.17391304,18.63043478,18.63043478,0.641025641,0.692307692,0.067061144,-0.55988886,-0.590453376,10.11111111,0.951219512,0.928571429,0.928571429,-1,-1,-1,1,0.67227441,2,13,180,178,1.333333333,88,107,1B150,1B15,39,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,DA1,2010,SA-2010-DA1-00063,TRUE
SADR021834.jpg,0.975609756,1.734490713,2.530984463,108.13,92.68,0.720647663,3.097516531,0.41205158,18,13.65853659,14,1.783392218,8,15,31,10,0.9140625,2.3,5,2.666666667,2.928571429,1.875,0.923458122,0.975609756,0.975609756,34,20,1,no discontinuities,-4,3,116,654,known,FALSE,34,1,no discontinuities,1,-1,1,0,,1,116,9.878632479,20.3008547,20.3008547,0.803571429,0.857142857,0.065607012,-1.47400782,1.457507839,10.5,0.975609756,0.975609756,0.975609756,-1,-1,-1,1.734490713,1.303840481,4,3,180,178,1.333333333,92,107,1B150,1B15,40,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,RB1,2010,SA-2010-RB1-00256,TRUE
SADR021843.jpg,0.958333333,3.324316554,0,106.32,89.97,0.926524396,2.162188799,0.565253843,16,12.20833333,13,1.587427963,7,14,20,9,0.937888199,2.47826087,3.285714286,1.642857143,1.883959044,2,0.800431719,0.958333333,0.958333333,53,33,1,no discontinuities,-5,2,160,889,known,FALSE,1,1,no discontinuities,1,-1,1,0,,1,160,8.817880795,12.41059603,12.41059603,0.855072464,1,0.068950373,-1.87243291,2.79549424,8,0.958333333,0.92,0.92,-1,-1,-1,0,0,5,2,180,178,1.333333333,57,71,1B150,1B15,23,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,RB1,2010,SA-2010-RB1-00213,TRUE
SADR021848.jpg,0.975609756,2.202234335,0.358979079,101.74,73.12,0.682104802,3.892062643,0.320440943,8,12.41463415,13,3.209171309,4,17,8,7,0.738888889,2.225,10,2.352941176,3.222003929,4.25,0.935177185,0.975609756,0.930232558,40,12,1,no discontinuities,2,15,144,710,known,FALSE,2,1,no discontinuities,-1,-1,-1,0,,1,144,10.40037594,18.90225564,18.90225564,0.638461538,0.692307692,0.059232286,-0.699715591,-0.302888374,7.222222222,0.930232558,0.952380952,0.930232558,-1,-1,-1,0.051214752,0.358979079,4,15,180,178,1.333333333,89,106,1B150,1B15,40,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/NovDec_SADR021285-SADR021999,NovDec2020,RB1,2010,SA-2010-RB1-00254,TRUE
